document_id,filename,middle_path,block_collection,page_index,page_number,block_index,block_type,level,score,line_count,span_count,text,text_length,has_bbox,has_bbox_fs,lines_deleted,has_blocks,has_image_path,has_html,has_latex,x0,y0,x1,y1,width,height,area
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,6,7,6,title,2.0,0.9367,1,1,3.0 CONCLUSÃO,13,True,False,False,False,False,False,False,65.0,319.0,141.0,331.0,76.0,12.0,912.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,6,7,7,text,,0.988,7,7,"O desenvolvimento do caminhão elétrico para utilização em serviços de manutenção de redes de distribuição de energia foi concluído com sucesso, os veículos estão em operação há mais de seis meses e sua utilização foi incorporada junto a frota da concessionária. A autonomia da bateria atendeu às necessidades de todos os percursos e atividades, não sendo relatado nenhum problema quanto a este quesito. Os resultados apresentados foram satisfatórios e indicam que o caminhão elétrico com carregador embarcado, desenvolvido para manutenção de rede de distribuição de energia, atende aos parâmetros fornecidos pelos fabricantes para os componentes preestabelecidos no escopo do projeto.",684,True,True,False,False,False,False,False,64.0,336.0,533.0,411.0,469.0,75.0,35175.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,6,7,8,text,,0.9861,5,5,"Ao se avaliar os dados da telemetria dos caminhões é possível concluir que os veículos estão sendo utilizados na operação cotidiana das bases. O veículo de Mairiporã chegou a percorrer uma distância de 210 km em um único dia, sem necessitar de recargas intermediárias e retornando a base com aproximadamente 30% de bateria. De forma geral, os veículos percorreram distâncias de aproximadamente 50 km por dia para o período avaliado, o que é bem inferior a autonomia de fábrica de 200km.",486,True,True,False,False,False,False,False,64.0,415.0,533.0,469.0,469.0,54.0,25326.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,6,7,9,text,,0.9844,5,5,"Os usuários dos caminhões (eletricistas, operadores e motoristas) apontaram que a utilização dos veículos é simples e muito eficiente, e citaram que o fato do caminhão elétrico não fazer barulho é um ganho em termos de qualidade de trabalho. Como benefícios para a concessionária, pode-se citar a redução de emissões de gases combustíveis no meio ambiente em função da utilização de motor elétrico para o caminhão ao invés de motor a diesel e a redução no número de manutenções previstas para os veículos.",505,True,True,False,False,False,False,False,64.0,473.0,533.0,527.0,469.0,54.0,25326.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,6,7,10,title,2.0,0.9427,1,1,4.0 AGRADECIMENTOS,18,True,False,False,False,False,False,False,65.0,534.0,170.0,546.0,105.0,12.0,1260.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,6,7,11,text,,0.984,5,5,"Os autores expressam seu agradecimento aos profissionais da Neoenergia Elektro e do grupo Neoenergia, do Instituto de Pesquisa para o Desenvolvimento – LACTEC, BYD Brasil e à Agência Nacional de Energia Elétrica ANEEL pela motivação, colaboração e incentivo recebidos para o desenvolvimento deste trabalho, que é parte integrante de um projeto de Pesquisa e Desenvolvimento ANEEL, intitulado ""PD-00385-0069/2019 Desenvolvimento de caminhão elétrico para manutenção de redes de distribuição de energia”.",502,True,True,False,False,False,False,False,64.0,551.0,533.0,605.0,469.0,54.0,25326.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,6,7,12,title,2.0,0.9348,1,1,REFERÊNCIAS,11,True,False,False,False,False,False,False,65.0,622.0,133.0,635.0,68.0,13.0,884.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,6,7,13,text,,0.9748,4,5,[1] ANEEL. (2019). Agência abre chamada de P&D estratégico sobre Mobilidade Elétrica Eficiente [Online]. Agência Nacional de Energia Elétrica. Available: http://www.aneel.gov.br/sala-de-imprensa-exibicao-2/- /asset_publisher/zXQREz8EVlZ6/content/agencia-abre-chamada-de-p-d-estrategico-sobre-mobilidade-eletrica- eficiente/656877?inheritRedirect=false. Acessado em 29 de Julho 2020.,382,True,True,False,False,False,False,False,64.0,644.0,532.0,687.0,468.0,43.0,20124.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,6,7,14,text,,0.9743,4,4,"[2] NEOENERGIA. Com o objetivo de contribuir para a descarbonização, companhia está ampliando infraestrutura de recarga de veículos elétricos nas suas áreas de atuação. Neoenergia, 2023. Disponivel em: <https://www.neoenergia.com/pt-br/te-interessa/inovacao/Paginas/mobilidade-eletrica.aspx>. Acesso em: 14 jun. 2023.",317,True,True,False,False,False,False,False,64.0,696.0,533.0,739.0,469.0,43.0,20167.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,7,8,2,ref_text,,0.9549,2,2,"[3] NEOENERGIA ELEKTRO. Relatório final do projeto “Desenvolvimento de Caminhão Elétrico para Manutenção de Redes de Distribuição de Energia”. Neoenergia Elektro, 2023.",168,True,False,False,False,False,False,False,66.0,84.0,531.0,106.0,465.0,22.0,10230.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,7,8,3,ref_text,,0.9548,2,2,"[4] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 5370: Conectores de cobre para condutores elétricos em sistemas de potência, p. 12, 1990.",144,True,False,False,False,False,False,False,66.0,115.0,531.0,137.0,465.0,22.0,10230.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,7,8,4,ref_text,,0.9524,2,2,"[5] ELEKTRO Eletricidade e Serviços S.A.. ELEKTRO ND.34: Especificação de conectores para redes de distribuição de energia elétrica. Campinas, p.36, 2015.",154,True,False,False,False,False,False,False,66.0,146.0,531.0,169.0,465.0,23.0,10695.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,7,8,5,ref_text,,0.9533,2,2,"[6] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 16593: Ensaio não destrutivo - Emissão acústica - Procedimento para ensaio em cestas aéreas isoladas e não isoladas, 2017.",177,True,False,False,False,False,False,False,66.0,177.0,531.0,199.0,465.0,22.0,10230.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,7,8,6,ref_text,,0.95,2,2,"[7] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 16092: Cestas aéreas - Especificações e ensaios, 2018.",109,True,False,False,False,False,False,False,66.0,208.0,532.0,230.0,466.0,22.0,10252.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,8,9,2,title,2.0,0.8905,1,1,DADOS BIOGRÁFICOS,17,True,False,False,False,False,False,False,65.0,83.0,166.0,96.0,101.0,13.0,1313.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,8,9,3,image,,0.9792,0,0,,0,True,False,False,True,False,False,False,72.0,104.0,145.0,196.0,73.0,92.0,6716.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,8,9,4,text,,0.9878,9,9,"(1) ANA PAULA OENING Graduada em Matemática Industrial (2004), mestrado na área de otimização não linear (2006) e doutorado na área de previsão de carga (2014), obtidos na Universidade Federal do Paraná. Pesquisadora do Lactec - Instituto de Tecnologia para o Desenvolvimento, na área de Sistemas Elétricos e professora no Mestrado Profissional em Desenvolvimento de Tecnologia. Atua no desenvolvimento de propostas, negociação, gerência e execução de projetos de Pesquisa & Desenvolvimento e consultorias. Tem experiências nas áreas de planejamento e operação de sistemas de energia elétrica, mercado e comercialização de energia, análise de viabilidade econômica, pesquisa operacional, otimização, inteligência computacional e previsão de séries temporais.",758,True,True,False,False,False,False,False,153.0,104.0,528.0,197.0,375.0,93.0,34875.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,8,9,5,text,,0.9874,7,7,"(2) SIGNIE LAUREANO FRANÇA SANTOS Possui graduação em Engenharia Elétrica com ênfase em Eletrotécnica, mestrado em Engenharia Elétrica com ênfase em Sistemas de Potência e doutorado em Engenharia e Ciência de Materiais, na Universidade Federal do Paraná (UFPR). Atualmente é Pesquisadora Plena do Lactec e Docente nos cursos de graduação em Engenharia na FAE Centro Universitário. Tem experiência na área de Engenharia Elétrica no desenvolvimento de propostas, negociação, gerência e execução de projetos de Pesquisa & Desenvolvimento (PD ANEEL), com ênfase nas áreas de Redes de Distribuição e Transmissão de Energia, Equipamentos de AT, Eletromobilidade, Energias Renováveis e Simulação Computacional de Transitórios e Campos Eletromagnéticos.",745,True,True,False,False,False,False,False,64.0,205.0,533.0,281.0,469.0,76.0,35644.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,8,9,6,text,,0.9809,4,4,"(3) NATAN BARBIZAN Possui Pós-Graduação em Engenharia Mecânica pelo Centro Universitário Salesiano de São Paulo – UNISAL (2021). Atualmente é Engenheiro Projetista Sênior - BYD do Brasil. Tem experiência na área de Engenharia Mecânica, com ênfase em Pesquisa e Desenvolvimento. Possui 13 anos de experiência na Indústria Automóvel Pesada (ônibus e caminhões).",359,True,True,False,False,False,False,False,65.0,288.0,533.0,332.0,468.0,44.0,20592.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,8,9,7,text,,0.9874,7,7,"(4) LEONARDO LOMBARDO FERREIRA Assistente de Engenharia Sênior na BYD do Brasil.Estudante de engenharia elétrica com 3 anos de experiência no ramo de manutenção elétrica e 1 ano em vendas técnicas. Entusiasta em diversos segmentos como: manutenções elétricas, infraestrutura e engenharia, projetos elétricos, geração e distribuição de energia, I.A, automação industrial.Formação acadêmicaUniversidade Anhanguera - Bacharelado em engenharia elétrica (2020 - 2024);SENAI São Paulo - Técnico em mecatrônica (2013 - 2015);SENAI São Paulo - Eletricista de manutenção (2011 - 2013).ExperiênciaBYD do Brasil - 2021 - AtualmenteBosch Brasil - Estagiario - 2019 a 2021 GE Grid Solutions - Estagiario - 2018 a 2019,",705,True,True,False,False,False,False,False,64.0,340.0,533.0,415.0,469.0,75.0,35175.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,8,9,8,text,,0.9865,6,6,"(5) EDEMIR LUIZ KOWALSKI Possui graduação em Física pela Universidade Federal do Paraná (1994), Mestrado em Engenharia e Ciência dos Materiais pela Universidade Federal do Paraná (2003) e Doutorado em Engenharia e Ciência dos Materiais pela Universidade Federal do Paraná (2006). Atualmente é professor associado nível IV da Universidade Federal do Paraná e Pesquisador do LACTEC. Tem experiência na área de Física, com ênfase em Materiais Dielétricos e Propriedades Dielétricas, atuando principalmente nos seguintes temas: borracha natural, ensaios em ferramentas de linha viva, equipamentos de proteção individual e coletiva, linha viva e isolantes elétricos.",661,True,True,False,False,False,False,False,64.0,423.0,533.0,488.0,469.0,65.0,30485.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,8,9,9,text,,0.9866,7,7,"(6) GUILHERME RACHELLE HERNASKI Graduação em Engenharia Elétrica e mestrado em Engenharia e Ciências pela Universidade Federal do Paraná (2013). Atualmente é pesquisador do Instituto Lactec. Tem experiência na área de engenharia elétrica e materiais, com ênfase para o desenvolvimento de projetos de pesquisa e desenvolvimento e ensaios em laboratório, atuando principalmente nos seguintes temas: procedimentos para manutenção em redes de distribuição e transmissão, desenvolvimento de ferramentas e equipamentos para aplicação no setor elétrico, ensaios elétricos em alta tensão para equipamentos e ferramentas utilizadas pelo setor elétrico, mobilidade elétrica e energias renováveis.",686,True,True,False,False,False,False,False,64.0,495.0,533.0,570.0,469.0,75.0,35175.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,8,9,10,text,,0.987,7,7,"(7) EDUARDO CASARIN Bacharel em Engenharia Mecânica pela Escola de Engenharia de Piracicaba (EEP/FUMEP - 2004), Pós Graduado em Administração Industrial (2007) e Logística Empresarial (2009) pelo Instituto Nacional de Pós Graduação (INPG), Pós Graduado em Metodologia de Educação a Distância (2012) pelo Centro Universitário Claretiano de Batatais (CEUCLAR), Pós Graduado em Gestão de Projetos pela Universidad Europea del Atlántico (ESP 2019) e Mestrado Profissional em Desenvolvimento de Tecnologia (LACTEC/IEP - 2022). Atualmente é Engenheiro de Frota Sênior na Neoenergia Elektro, coordenador do curso de Bacharelado em Engenharia Mecânica do Centro Universitário Claretiano de Rio Claro e docente na mesma instituição.",723,True,True,False,False,False,False,False,64.0,578.0,533.0,653.0,469.0,75.0,35175.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,para_blocks,8,9,11,text,,0.9738,3,3,"(8) AMANDA CORTEZ Engenheira eletricista com ênfase em sistemas elétricos de potência pela Universidade Federal de Itajubá (2014), possui MBA em Gestão Empresarial pela Fundação Getúlio Vargas (2021).Atua no setor elétrico desde 2014.",234,True,True,False,False,False,False,False,65.0,661.0,533.0,693.0,468.0,32.0,14976.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,discarded_blocks,0,1,1,header,,0.9276,4,4,XXVII Seminário Nacional de Produção e Transmissão de Energia Elétrica XXVIISNPTEE,82,True,False,False,False,False,False,False,66.0,34.0,250.0,76.0,184.0,42.0,7728.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,discarded_blocks,0,1,2,header,,0.8573,2,2,0685 GDI/7,10,True,False,False,False,False,False,False,497.0,39.0,525.0,67.0,28.0,28.0,784.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,discarded_blocks,0,1,17,footer,,0.9304,1,1,ana.oening@lactec.com.br,24,True,False,False,False,False,False,False,240.0,789.0,358.0,801.0,118.0,12.0,1416.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,discarded_blocks,1,2,1,page_number,,0.8665,1,1,2,1,True,False,False,False,False,False,False,295.0,36.0,303.0,45.0,8.0,9.0,72.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,discarded_blocks,2,3,1,page_number,,0.8621,1,1,3,1,True,False,False,False,False,False,False,295.0,36.0,303.0,45.0,8.0,9.0,72.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,discarded_blocks,3,4,1,page_number,,0.8569,1,1,4,1,True,False,False,False,False,False,False,295.0,36.0,303.0,45.0,8.0,9.0,72.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,discarded_blocks,4,5,1,page_number,,0.8647,1,1,5,1,True,False,False,False,False,False,False,295.0,36.0,303.0,45.0,8.0,9.0,72.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,discarded_blocks,5,6,1,page_number,,0.8778,1,1,6,1,True,False,False,False,False,False,False,295.0,36.0,303.0,45.0,8.0,9.0,72.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,discarded_blocks,6,7,1,page_number,,0.8504,1,1,7,1,True,False,False,False,False,False,False,295.0,36.0,302.0,45.0,7.0,9.0,63.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,discarded_blocks,7,8,1,page_number,,0.8584,1,1,8,1,True,False,False,False,False,False,False,295.0,36.0,302.0,45.0,7.0,9.0,63.0
gdi_0685,GDI_0685.pdf,D:\baseia_v3\artifacts\mineru\smoke\90d74e349676936f\GDI_0685\auto\GDI_0685_middle.json,discarded_blocks,8,9,1,page_number,,0.864,1,1,9,1,True,False,False,False,False,False,False,295.0,36.0,303.0,45.0,8.0,9.0,72.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,4,text,,0.7677,1,1,GRUPO - I,9,True,False,False,False,False,False,False,66.0,196.0,113.0,208.0,47.0,12.0,564.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,5,title,1.0,0.9547,1,1,GRUPO DE ESTUDO DE GERAÇÃO HIDRÁULICA- GGH,42,True,False,False,False,False,False,False,180.0,205.0,419.0,219.0,239.0,14.0,3346.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,6,title,1.0,0.9351,1,1,ESTRATÉGIAS “PIT STOP” PARA REDUZIR CUSTOS DE REFORMAS DE USINAS HIDRELÉTRICAS,78,True,False,False,False,False,False,False,86.0,236.0,513.0,250.0,427.0,14.0,5978.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,7,text,,0.9657,2,2,Cornelis J. V. D. Poel Filho (*) ALSTOM ENERGIAS RENOVÁVEIS LTDA,64,True,False,False,False,False,False,False,92.0,275.0,271.0,297.0,179.0,22.0,3938.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,8,text,,0.958,2,2,Marco A. P. Santos ALSTOM ENERGIAS RENOVÁVEIS LTDA,50,True,False,False,False,False,False,False,92.0,303.0,271.0,325.0,179.0,22.0,3938.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,9,text,,0.9623,2,2,Marcos V. D. Silva ALSTOM ENERGIAS RENOVÁVEIS LTDA,50,True,False,False,False,False,False,False,328.0,275.0,507.0,297.0,179.0,22.0,3938.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,10,text,,0.9581,2,2,Wilian C. D. Oliveira ALSTOM ENERGIAS RENOVÁVEIS LTDA,53,True,False,False,False,False,False,False,328.0,303.0,507.0,325.0,179.0,22.0,3938.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,11,title,2.0,0.9168,1,1,RESUMO,6,True,False,False,False,False,False,False,65.0,347.0,109.0,360.0,44.0,13.0,572.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,12,abstract,,0.9681,7,7,"A manutenção contínua é essencial à disponibilidade das usinas para geração, porém, mesmo se realizada diligentemente, não evitará o envelhecimento das plantas. Para assegurar o desempenho no longo prazo, há a necessidade de uma reforma ou modernização. Essas intervenções requerem paradas de operação, significando perdas de produção e receitas. Reduzir estas paradas significa melhorar a relação de custo-benefício do investimento. O presente artigo abordará o conceito de pit-stop aplicado às reformas e modernizações. Será apresentado um estudo de caso onde a estratégia de pit-stop possibilitou reduzir o tempo de parada em aproximadamente 45% quando comparado a métodos tradicionais.",689,True,False,False,False,False,False,False,64.0,369.0,533.0,443.0,469.0,74.0,34706.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,13,title,2.0,0.61,1,1,PALAVRAS-CHAVE,14,True,False,False,False,False,False,False,65.0,461.0,150.0,473.0,85.0,12.0,1020.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,14,text,,0.9507,1,1,"Usinas hidrelétricas, serviços, reforma, modernização, “Pit Stop”",65,True,False,False,False,False,False,False,65.0,482.0,327.0,494.0,262.0,12.0,3144.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,15,title,2.0,0.8019,1,1,1.0 - INTRODUÇÃO,16,True,False,False,False,False,False,False,75.0,504.0,159.0,517.0,84.0,13.0,1092.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,0,1,16,text,,0.9824,17,17,"Usinas hidrelétricas precisam de uma manutenção contínua para assegurar elevados níveis de disponibilidade e geração de energia. Entretanto, mesmo os mais cuidadosos e diligentes programas de manutenção não evitarão o envelhecimento da usina e de seus equipamentos. Após anos de operação, não haverá manutenções nem intervenções maiores de revisão capazes de manter o desempenho dos equipamentos igual ao original e nem em níveis lucrativos. Este é o momento em que uma reforma mais ampla ou modernização será necessária. Modernizações têm a vantagem de proporcionar um ganho de desempenho ao equipamento, enquanto que uma reforma tem o objetivo de recuperar o desempenho original. Modernizações são possíveis devido às evoluções tecnológicas que ocorrem com o passar do tempo e ao serem realizadas, utiliza-se o estado-da-arte do(s) equipamento(s) envolvido(s) – ver Figura 1. Assumindo que a operação e manutenção de uma usina seguem boas práticas, o momento em que será necessária uma reforma ou modernização dependerá do equipamento específico. Por exemplo, sistemas eletrônicos e reguladores ficam obsoletos rapidamente e podem necessitar de uma modernização em tempos tão breves como 5 (cinco) ou 10 (dez) anos. Quando se trata de turbinas ou geradores, este tempo pode ser entre 20 (vinte) e 30 (trinta) anos ou até mais. Em qualquer caso, há redução de desempenho operacional dos equipamentos, seja por sua vida útil, seja pela obsolescência tecnológica, o que em algum momento demandará uma ação de intervenção mais completa. Para o investidor, este é um momento crítico porque uma reforma ou modernização é um serviço que requer investimentos significativos e sua execução tipicamente requer paradas de operação, significando perda de produção de energia e de receitas.",1779,True,False,False,False,False,False,False,64.0,529.0,533.0,708.0,469.0,179.0,83951.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,1,2,2,chart,,0.9665,0,0,,0,True,False,False,True,False,False,False,111.0,55.0,486.0,258.0,375.0,203.0,76125.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,1,2,4,text,,0.9855,7,7,"Este artigo abordará estratégias de intervenção para reformas ou modernizações cujo foco é a redução do tempo de parada da unidade geradora, as quais, inspiradas na prática de Fórmula 1, são denominadas de “Pit Stop”. Na seção 2 será dada uma visão geral sobre os custos envolvidos na reforma de uma hidrelétrica. Os fundamentos da estratégia de “Pit Stop” serão apresentados na seção 3. Na seção 4, será detalhado um estudo de caso de “Pit Stop” aplicado à reforma de um gerador de 13MVA na usina de Río Piedras na Colômbia. Outros resultados positivos obtidos em reformas com uso do “Pit Stop” serão apresentados na seção 5. Por fim, na seção 6 haverá a conclusão deste artigo.",679,True,False,False,False,False,False,False,64.0,289.0,533.0,364.0,469.0,75.0,35175.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,1,2,5,title,2.0,0.9418,1,1,2.0 - CUSTO DE UMA REFORMA OU MODERNIZAÇÃO,42,True,False,False,False,False,False,False,74.0,383.0,308.0,396.0,234.0,13.0,3042.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,1,2,6,text,,0.9854,6,6,"Assim como um novo projeto, uma reforma ou modernização é um investimento que deverá se justificar pelo adequado retorno do investimento. Conforme dito anteriormente, uma reforma ou modernização não é um serviço de baixo investimento, pois não está relacionado apenas aos novos itens a serem adquiridos ou serviços de recuperação, mas também à necessidade da retirada temporária do equipamento da operação, gerando indisponibilidade de geração e perda de receita. Desse modo, conforme indicado na Figura 2, o custo total de uma reforma será a soma do preço do serviço mais a perda de receita.",592,True,False,False,False,False,False,False,64.0,408.0,533.0,472.0,469.0,64.0,30016.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,1,2,7,chart,,0.9735,0,0,,0,True,False,False,True,False,False,False,198.0,480.0,398.0,674.0,200.0,194.0,38800.0
ggh9,GGH9.pdf,D:\baseia_v3\artifacts\mineru\smoke\1eda56df0d39f2ca\GGH9\auto\GGH9_middle.json,preproc_blocks,1,2,9,text,,0.9767,5,5,"A perda de receita, devido ao tempo de máquina parada, tem um peso significante, se não o maior, no custo total para o investidor. A complexidade de intervenção é um fator agravante nestes casos. Por exemplo, turbinas de pequeno e médio porte operando em águas com níveis extraordinários de sedimentos sofrem desgaste extremos em todas as suas partes. A recuperação nesses casos pode levar mais de 30 (trinta) dias de solda e ajuste mais o tempo de desmontagem/montagem e transporte para uma fábrica, se necessário. Nessa situação, se 10 (dez) a 15",548,True,False,False,False,False,False,False,64.0,695.0,533.0,749.0,469.0,54.0,25326.0
