filename,block_collection,block_index,block_type,block_level,line_index,line_text,line_x0,line_y0,line_x1,line_y1
GTL_0081.pdf,preproc_blocks,16,text,,2,especialistas. O Centro de Operação Virtual é uma réplica digital (digital twin) da sala e controle do Centro de,67.0,687.0,530.0,695.0
GTL_0081.pdf,para_blocks,16,text,,3,Operação Integrada de Geração e Transmissão - COI G&T. Os técnicos de operação acessaram o ambiente virtual,67.0,697.0,531.0,706.0
GTL_0081.pdf,preproc_blocks,16,text,,3,Operação Integrada de Geração e Transmissão - COI G&T. Os técnicos de operação acessaram o ambiente virtual,67.0,697.0,531.0,706.0
GTL_0081.pdf,para_blocks,16,text,,4,"com o uso de óculos de realidade virtual – VR. Estes óculos proporcionam uma experiência sintética e imersiva, sem",66.0,708.0,531.0,716.0
GTL_0081.pdf,preproc_blocks,16,text,,4,"com o uso de óculos de realidade virtual – VR. Estes óculos proporcionam uma experiência sintética e imersiva, sem",66.0,708.0,531.0,716.0
GTL_0081.pdf,para_blocks,16,text,,5,nenhum senso do mundo real externo. A seguir são apresentadas imagens do Centro de Operação Virtual e as,66.0,718.0,531.0,728.0
GTL_0081.pdf,preproc_blocks,16,text,,5,nenhum senso do mundo real externo. A seguir são apresentadas imagens do Centro de Operação Virtual e as,66.0,718.0,531.0,728.0
GTL_0081.pdf,para_blocks,16,text,,6,fotografias do Centro Real de Operação do COI G&T:,66.0,728.0,282.0,736.0
GTL_0081.pdf,preproc_blocks,16,text,,6,fotografias do Centro Real de Operação do COI G&T:,66.0,728.0,282.0,736.0
GTL_0081.pdf,discarded_blocks,17,footer,,0,claudio.cabral@eletronorte.com.br,224.0,790.0,374.0,799.0
GTL_0081.pdf,discarded_blocks,18,footer,,0,CLASSIFICAÇÃO: PÚBLICA,235.0,813.0,358.0,825.0
GTM10.pdf,discarded_blocks,1,header,,0,XXIVSNPTEE,89.0,153.0,199.0,169.0
GTM10.pdf,discarded_blocks,2,header,,0,XXIV SNPTEE,226.0,110.0,287.0,119.0
GTM10.pdf,discarded_blocks,2,header,,1,SEMINÁRIO NACIONAL DE RODUÇÃO,225.0,123.0,408.0,136.0
GTM10.pdf,discarded_blocks,2,header,,2,TRANSMISSÃO DE ENERGIA ELÉTRICA,226.0,136.0,400.0,146.0
GTM10.pdf,discarded_blocks,3,header,,0,CB/GTM/10,488.0,111.0,536.0,120.0
GTM10.pdf,discarded_blocks,4,header,,0,22 a 25 de outubro de 2017,227.0,170.0,342.0,178.0
GTM10.pdf,para_blocks,5,text,,0,Curitiba - PR,226.0,186.0,282.0,196.0
GTM10.pdf,preproc_blocks,5,text,,0,Curitiba - PR,226.0,186.0,282.0,196.0
GTM10.pdf,para_blocks,6,text,,0,GRUPO - XIII,70.0,237.0,126.0,246.0
GTM10.pdf,preproc_blocks,6,text,,0,GRUPO - XIII,70.0,237.0,126.0,246.0
GTM10.pdf,para_blocks,7,title,1.0,0,"GRUPO DE ESTUDO DE TRANSFORMADORES, REATORES, MATERIAIS E TECNOLOGIAS EMERGENTES -",74.0,254.0,533.0,262.0
GTM10.pdf,preproc_blocks,7,title,1.0,0,"GRUPO DE ESTUDO DE TRANSFORMADORES, REATORES, MATERIAIS E TECNOLOGIAS EMERGENTES -",74.0,254.0,533.0,262.0
GTM10.pdf,para_blocks,7,title,1.0,1,GTM,293.0,264.0,313.0,273.0
GTM10.pdf,preproc_blocks,7,title,1.0,1,GTM,293.0,264.0,313.0,273.0
GTM10.pdf,para_blocks,8,title,1.0,0,CONDIÇÕES DE SOBRECARGA E IMPLICAÇÕES DA NBR 5356-7 DURANTE O DESIGN REVIEW DE,90.0,278.0,516.0,290.0
GTM10.pdf,preproc_blocks,8,title,1.0,0,CONDIÇÕES DE SOBRECARGA E IMPLICAÇÕES DA NBR 5356-7 DURANTE O DESIGN REVIEW DE,90.0,278.0,516.0,290.0
GTM10.pdf,para_blocks,8,title,1.0,1,TRANSFORMADORES,255.0,290.0,351.0,300.0
GTM10.pdf,preproc_blocks,8,title,1.0,1,TRANSFORMADORES,255.0,290.0,351.0,300.0
GTM10.pdf,para_blocks,9,text,,0,Luiz Fernando de Oliveira (*) Álvaro Portillo,75.0,313.0,286.0,324.0
GTM10.pdf,preproc_blocks,9,text,,0,Luiz Fernando de Oliveira (*) Álvaro Portillo,75.0,313.0,286.0,324.0
GTM10.pdf,para_blocks,10,text,,0,Gilson Semiano,336.0,314.0,404.0,325.0
GTM10.pdf,preproc_blocks,10,text,,0,Gilson Semiano,336.0,314.0,404.0,325.0
GTM10.pdf,para_blocks,11,text,,0,Odirlan Iaronka,463.0,315.0,529.0,324.0
GTM10.pdf,preproc_blocks,11,text,,0,Odirlan Iaronka,463.0,315.0,529.0,324.0
GTM10.pdf,para_blocks,12,title,1.0,0,WEG – WTD Transformadores,239.0,335.0,367.0,345.0
GTM10.pdf,preproc_blocks,12,title,1.0,0,WEG – WTD Transformadores,239.0,335.0,367.0,345.0
GTM10.pdf,para_blocks,13,title,2.0,0,RESUMO,67.0,378.0,105.0,389.0
GTM10.pdf,preproc_blocks,13,title,2.0,0,RESUMO,67.0,378.0,105.0,389.0
GTM10.pdf,para_blocks,14,text,,0,"Na iminência da publicação da NBR 5356-7, baseada na IEC 60076-7, é fundamental o domínio da metodologia",84.0,394.0,536.0,403.0
GTM10.pdf,preproc_blocks,14,text,,0,"Na iminência da publicação da NBR 5356-7, baseada na IEC 60076-7, é fundamental o domínio da metodologia",84.0,394.0,536.0,403.0
GTM10.pdf,para_blocks,14,text,,1,"de cálculo térmico utilizado pela norma, na qual pequenas variações na aplicação podem levar a resultados bastante",67.0,405.0,536.0,414.0
GTM10.pdf,preproc_blocks,14,text,,1,"de cálculo térmico utilizado pela norma, na qual pequenas variações na aplicação podem levar a resultados bastante",67.0,405.0,536.0,414.0
GTM10.pdf,para_blocks,14,text,,2,diferentes. A norma introduzirá ainda o “Anexo H” com caráter normativo estabelecendo o ensaio de elevação de,67.0,415.0,536.0,424.0
GTM10.pdf,preproc_blocks,14,text,,2,diferentes. A norma introduzirá ainda o “Anexo H” com caráter normativo estabelecendo o ensaio de elevação de,67.0,415.0,536.0,424.0
GTM10.pdf,para_blocks,14,text,,3,temperatura em sobrecarga com o objetivo de assegurar a verificação das características dos transformadores frente,66.0,425.0,535.0,434.0
GTM10.pdf,preproc_blocks,14,text,,3,temperatura em sobrecarga com o objetivo de assegurar a verificação das características dos transformadores frente,66.0,425.0,535.0,434.0
GTM10.pdf,para_blocks,14,text,,4,"a sobrecargas de curta duração, onde as medições das temperaturas são realizadas sem a estabilização em regime",66.0,436.0,536.0,445.0
GTM10.pdf,preproc_blocks,14,text,,4,"a sobrecargas de curta duração, onde as medições das temperaturas são realizadas sem a estabilização em regime",66.0,436.0,536.0,445.0
GTM10.pdf,para_blocks,14,text,,5,"permanente. Este trabalho visa propiciar um entendimento melhor destas implicações, para comprador e fabricante.",66.0,447.0,530.0,455.0
GTM10.pdf,preproc_blocks,14,text,,5,"permanente. Este trabalho visa propiciar um entendimento melhor destas implicações, para comprador e fabricante.",66.0,447.0,530.0,455.0
GTM10.pdf,para_blocks,15,title,2.0,0,PALAVRAS-CHAVE,67.0,462.0,142.0,473.0
GTM10.pdf,preproc_blocks,15,title,2.0,0,PALAVRAS-CHAVE,67.0,462.0,142.0,473.0
GTM10.pdf,para_blocks,16,text,,0,"Transformador, Sobrecarga em transformadores, Temperatura de Hot-Spot, Design Review, Vida útil",85.0,479.0,488.0,488.0
GTM10.pdf,preproc_blocks,16,text,,0,"Transformador, Sobrecarga em transformadores, Temperatura de Hot-Spot, Design Review, Vida útil",85.0,479.0,488.0,488.0
GTM10.pdf,para_blocks,17,title,2.0,0,1.0 - INTRODUÇÃO,67.0,501.0,148.0,510.0
GTM10.pdf,preproc_blocks,17,title,2.0,0,1.0 - INTRODUÇÃO,67.0,501.0,148.0,510.0
GTM10.pdf,para_blocks,18,text,,0,"Historicamente, os valores das características gque descrevem o desempenho de transformadores são garantidos",84.0,518.0,529.0,525.0
GTM10.pdf,preproc_blocks,18,text,,0,"Historicamente, os valores das características gque descrevem o desempenho de transformadores são garantidos",84.0,518.0,529.0,525.0
GTM10.pdf,para_blocks,18,text,,1,com base nos dados de medicões em regime permanente (é assim com perdas. temperatura. etc.). Os valores de,67.0,528.0,531.0,536.0
GTM10.pdf,preproc_blocks,18,text,,1,com base nos dados de medicões em regime permanente (é assim com perdas. temperatura. etc.). Os valores de,67.0,528.0,531.0,536.0
GTM10.pdf,para_blocks,18,text,,2,temperatura exigem ensaios de longa duração devido aos valores das constantes térmicas serem relativamente,66.0,538.0,531.0,548.0
GTM10.pdf,preproc_blocks,18,text,,2,temperatura exigem ensaios de longa duração devido aos valores das constantes térmicas serem relativamente,66.0,538.0,531.0,548.0
GTM10.pdf,para_blocks,18,text,,3,"elevados, consequentemente, o transformador leva horas para atingir as temperaturas de regime. O Anexo H da",66.0,549.0,531.0,558.0
GTM10.pdf,preproc_blocks,18,text,,3,"elevados, consequentemente, o transformador leva horas para atingir as temperaturas de regime. O Anexo H da",66.0,549.0,531.0,558.0
GTM10.pdf,para_blocks,18,text,,4,"NBR 5356-7 deve introduzir o ensaio de elevação de temperatura em sobrecarga e, como é de se esperar, o tempo",66.0,558.0,531.0,568.0
GTM10.pdf,preproc_blocks,18,text,,4,"NBR 5356-7 deve introduzir o ensaio de elevação de temperatura em sobrecarga e, como é de se esperar, o tempo",66.0,558.0,531.0,568.0
GTM10.pdf,para_blocks,18,text,,5,"dessas sobrecargas são inferiores ao tempo necessário para estabilização das temperaturas, sobretudo do fluido",66.0,569.0,531.0,579.0
GTM10.pdf,preproc_blocks,18,text,,5,"dessas sobrecargas são inferiores ao tempo necessário para estabilização das temperaturas, sobretudo do fluido",66.0,569.0,531.0,579.0
GTM10.pdf,para_blocks,18,text,,6,isolante.,66.0,579.0,101.0,589.0
GTM10.pdf,preproc_blocks,18,text,,6,isolante.,66.0,579.0,101.0,589.0
GTM10.pdf,para_blocks,19,text,,0,Tendo em vista a necessidade da análise transitória das temperaturas e as informações geralmente solicitadas,84.0,596.0,531.0,605.0
GTM10.pdf,preproc_blocks,19,text,,0,Tendo em vista a necessidade da análise transitória das temperaturas e as informações geralmente solicitadas,84.0,596.0,531.0,605.0
GTM10.pdf,para_blocks,19,text,,1,"durante o Design Review, este trabalho abordará os seguintes tópicos:",67.0,606.0,350.0,615.0
GTM10.pdf,preproc_blocks,19,text,,1,"durante o Design Review, este trabalho abordará os seguintes tópicos:",67.0,606.0,350.0,615.0
GTM10.pdf,para_blocks,20,text,,0, Comparativo entre o método exponencial e o método diferencial sugeridos pela IEC 60076-7 [1];,86.0,622.0,488.0,634.0
GTM10.pdf,preproc_blocks,20,text,,0, Comparativo entre o método exponencial e o método diferencial sugeridos pela IEC 60076-7 [1];,86.0,622.0,488.0,634.0
GTM10.pdf,para_blocks,21,text,,0, Influência da temperatura ambiente na vida útil e durante o ensaio de sobrecarga;,87.0,635.0,430.0,644.0
GTM10.pdf,preproc_blocks,21,text,,0, Influência da temperatura ambiente na vida útil e durante o ensaio de sobrecarga;,87.0,635.0,430.0,644.0
GTM10.pdf,para_blocks,22,text,,0, Efeito do fluxo disperso adicional em shunts magnéticos,87.0,645.0,328.0,655.0
GTM10.pdf,preproc_blocks,22,text,,0, Efeito do fluxo disperso adicional em shunts magnéticos,87.0,645.0,328.0,655.0
GTM10.pdf,para_blocks,23,text,,0,Influência do fator de Hot-Spot variável;,102.0,657.0,262.0,665.0
GTM10.pdf,preproc_blocks,23,text,,0,Influência do fator de Hot-Spot variável;,102.0,657.0,262.0,665.0
GTM10.pdf,para_blocks,24,text,,0,Em muitas análises ao longo deste trabalho será utilizado o ciclo denominado como “Ciclo de sobrecarga” da,83.0,672.0,530.0,683.0
GTM10.pdf,preproc_blocks,24,text,,0,Em muitas análises ao longo deste trabalho será utilizado o ciclo denominado como “Ciclo de sobrecarga” da,83.0,672.0,530.0,683.0
GTM10.pdf,para_blocks,24,text,,1,"nota técnica elaborada pelo ONS [2], exibido na Figura 1.",66.0,682.0,298.0,693.0
GTM10.pdf,preproc_blocks,24,text,,1,"nota técnica elaborada pelo ONS [2], exibido na Figura 1.",66.0,682.0,298.0,693.0
GTM10.pdf,discarded_blocks,25,footer,,0,"Rua Dr. Pedro Zimmermann, n˚ 6751 – CEP 89068-001 Blumenau, SC – Brasil",145.0,768.0,461.0,777.0
GTM10.pdf,discarded_blocks,25,footer,,1,Tel: (+55 47) 3337-1000 – Fax: (+55 47) 3337-1090 – email: luizo@weg.net,151.0,783.0,455.0,795.0
