document_id,filename,middle_path,block_collection,page_index,page_number,block_index,block_type,level,score,line_count,span_count,text,text_length,has_bbox,has_bbox_fs,lines_deleted,has_blocks,has_image_path,has_html,has_latex,x0,y0,x1,y1,width,height,area
ggt_1247,GGT_1247.pdf,D:\baseia_v3\artifacts\mineru\smoke\ce786e93290d48c3\GGT_1247\auto\GGT_1247_middle.json,para_blocks,4,5,15,title,2.0,0.8987,1,1,"4.4 Custo, demanda e emissões no Brasil.",40,True,False,False,False,False,False,False,101.0,611.0,277.0,622.0,176.0,11.0,1936.0
ggt_1247,GGT_1247.pdf,D:\baseia_v3\artifacts\mineru\smoke\ce786e93290d48c3\GGT_1247\auto\GGT_1247_middle.json,para_blocks,4,5,18,title,2.0,0.9266,1,1,5.0 RESULTADOS,14,True,False,False,False,False,False,False,65.0,731.0,148.0,743.0,83.0,12.0,996.0
ggt_1247,GGT_1247.pdf,D:\baseia_v3\artifacts\mineru\smoke\ce786e93290d48c3\GGT_1247\auto\GGT_1247_middle.json,para_blocks,7,8,5,title,2.0,0.9478,1,1,REFERÊNCIAS BIBLIOGRÁFICAS,26,True,False,False,False,False,False,False,65.0,236.0,211.0,248.0,146.0,12.0,1752.0
ggt_1247,GGT_1247.pdf,D:\baseia_v3\artifacts\mineru\smoke\ce786e93290d48c3\GGT_1247\auto\GGT_1247_middle.json,para_blocks,9,10,2,title,2.0,0.9343,1,1,DADOS BIOGRÁFICOS,17,True,False,False,False,False,False,False,66.0,85.0,166.0,96.0,100.0,11.0,1100.0
ggt_1247,GGT_1247.pdf,D:\baseia_v3\artifacts\mineru\smoke\ce786e93290d48c3\GGT_1247\auto\GGT_1247_middle.json,para_blocks,9,10,4,title,2.0,0.9352,1,1,(1) JOÃO HENRIQUE PAULINO DE AZEVEDO,36,True,False,False,False,False,False,False,149.0,106.0,343.0,117.0,194.0,11.0,2134.0
ggt_1247,GGT_1247.pdf,D:\baseia_v3\artifacts\mineru\smoke\ce786e93290d48c3\GGT_1247\auto\GGT_1247_middle.json,para_blocks,9,10,6,title,2.0,0.9395,1,1,(2) RODRIGO FLORA CALILI,24,True,False,False,False,False,False,False,66.0,217.0,188.0,228.0,122.0,11.0,1342.0
ggt_1247,GGT_1247.pdf,D:\baseia_v3\artifacts\mineru\smoke\ce786e93290d48c3\GGT_1247\auto\GGT_1247_middle.json,para_blocks,9,10,8,title,2.0,0.9365,1,1,(3) SERGIO LEAL BRAGA,21,True,False,False,False,False,False,False,65.0,311.0,177.0,321.0,112.0,10.0,1120.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,0,1,3,title,1.0,0.9605,2,2,GRUPO DE ESTUDO DE SISTEMAS DE INFORMAÇÃO E TELECOMUNICAÇÃO PARA SISTEMAS ELÉTRICOS - GTL,89,True,False,False,False,False,False,False,87.0,135.0,502.0,159.0,415.0,24.0,9960.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,0,1,4,title,1.0,0.5727,1,1,CENTRO VIRTUAL DE OPERAÇÃO,26,True,False,False,False,False,False,False,218.0,177.0,371.0,190.0,153.0,13.0,1989.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,0,1,5,title,1.0,0.9671,3,3,CLAUDIO VINICIUS DUARTE CABRAL(1);WILLAMS VIDAL SAMPAIO(2);SIDNEY FERREIRA PINTO(3);CLEITON SILVA CASTRO(4);ANDRE LUIS DE FREITAS FARIAS(5) CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A(1),184,True,False,False,False,False,False,False,97.0,209.0,490.0,242.0,393.0,33.0,12969.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,0,1,6,title,2.0,0.9324,1,1,RESUMO,6,True,False,False,False,False,False,False,65.0,261.0,109.0,272.0,44.0,11.0,484.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,0,1,8,title,2.0,0.8235,1,1,PALAVRAS-CHAVE,14,True,False,False,False,False,False,False,65.0,343.0,151.0,354.0,86.0,11.0,946.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,0,1,10,title,2.0,0.9378,1,1,1.0 INTRODUÇÃO,14,True,False,False,False,False,False,False,66.0,374.0,145.0,387.0,79.0,13.0,1027.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,0,1,14,title,2.0,0.9443,1,1,2.0 MATERIAIS E MÉTODOS,23,True,False,False,False,False,False,False,65.0,581.0,189.0,594.0,124.0,13.0,1612.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,2,3,6,title,2.0,0.94,1,1,3.0 RESULTADOS,14,True,False,False,False,False,False,False,65.0,407.0,148.0,419.0,83.0,12.0,996.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,2,3,9,title,2.0,0.9382,1,1,4.0 CONCLUSÕES,14,True,False,False,False,False,False,False,65.0,552.0,150.0,564.0,85.0,12.0,1020.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,4,5,2,title,2.0,0.6885,1,1,DADOS BIOGRÁFICOS,17,True,False,False,False,False,False,False,66.0,83.0,165.0,95.0,99.0,12.0,1188.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,4,5,9,title,2.0,0.9215,1,1,(4) CLEITON SILVA CASTRO,24,True,False,False,False,False,False,False,66.0,369.0,190.0,380.0,124.0,11.0,1364.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,preproc_blocks,4,5,11,title,2.0,0.9303,1,1,(5) ANDRE LUIS DE FREITAS FARIAS,32,True,False,False,False,False,False,False,65.0,442.0,227.0,453.0,162.0,11.0,1782.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,0,1,3,title,1.0,0.9605,2,2,GRUPO DE ESTUDO DE SISTEMAS DE INFORMAÇÃO E TELECOMUNICAÇÃO PARA SISTEMAS ELÉTRICOS - GTL,89,True,False,False,False,False,False,False,87.0,135.0,502.0,159.0,415.0,24.0,9960.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,0,1,4,title,1.0,0.5727,1,1,CENTRO VIRTUAL DE OPERAÇÃO,26,True,False,False,False,False,False,False,218.0,177.0,371.0,190.0,153.0,13.0,1989.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,0,1,5,title,1.0,0.9671,3,3,CLAUDIO VINICIUS DUARTE CABRAL(1);WILLAMS VIDAL SAMPAIO(2);SIDNEY FERREIRA PINTO(3);CLEITON SILVA CASTRO(4);ANDRE LUIS DE FREITAS FARIAS(5) CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A(1),184,True,False,False,False,False,False,False,97.0,209.0,490.0,242.0,393.0,33.0,12969.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,0,1,6,title,2.0,0.9324,1,1,RESUMO,6,True,False,False,False,False,False,False,65.0,261.0,109.0,272.0,44.0,11.0,484.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,0,1,8,title,2.0,0.8235,1,1,PALAVRAS-CHAVE,14,True,False,False,False,False,False,False,65.0,343.0,151.0,354.0,86.0,11.0,946.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,0,1,10,title,2.0,0.9378,1,1,1.0 INTRODUÇÃO,14,True,False,False,False,False,False,False,66.0,374.0,145.0,387.0,79.0,13.0,1027.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,0,1,14,title,2.0,0.9443,1,1,2.0 MATERIAIS E MÉTODOS,23,True,False,False,False,False,False,False,65.0,581.0,189.0,594.0,124.0,13.0,1612.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,2,3,6,title,2.0,0.94,1,1,3.0 RESULTADOS,14,True,False,False,False,False,False,False,65.0,407.0,148.0,419.0,83.0,12.0,996.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,2,3,9,title,2.0,0.9382,1,1,4.0 CONCLUSÕES,14,True,False,False,False,False,False,False,65.0,552.0,150.0,564.0,85.0,12.0,1020.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,4,5,2,title,2.0,0.6885,1,1,DADOS BIOGRÁFICOS,17,True,False,False,False,False,False,False,66.0,83.0,165.0,95.0,99.0,12.0,1188.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,4,5,9,title,2.0,0.9215,1,1,(4) CLEITON SILVA CASTRO,24,True,False,False,False,False,False,False,66.0,369.0,190.0,380.0,124.0,11.0,1364.0
gtl_0081,GTL_0081.pdf,D:\baseia_v3\artifacts\mineru\smoke\169ba37b912aa8dd\GTL_0081\auto\GTL_0081_middle.json,para_blocks,4,5,11,title,2.0,0.9303,1,1,(5) ANDRE LUIS DE FREITAS FARIAS,32,True,False,False,False,False,False,False,65.0,442.0,227.0,453.0,162.0,11.0,1782.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,0,1,7,title,1.0,0.7989,2,2,"GRUPO DE ESTUDO DE TRANSFORMADORES, REATORES, MATERIAIS E TECNOLOGIAS EMERGENTES - GTM",86,True,False,False,False,False,False,False,72.0,250.0,534.0,274.0,462.0,24.0,11088.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,0,1,8,title,1.0,0.7294,2,2,CONDIÇÕES DE SOBRECARGA E IMPLICAÇÕES DA NBR 5356-7 DURANTE O DESIGN REVIEW DE TRANSFORMADORES,94,True,False,False,False,False,False,False,89.0,277.0,517.0,301.0,428.0,24.0,10272.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,0,1,12,title,1.0,0.6618,1,1,WEG – WTD Transformadores,25,True,False,False,False,False,False,False,236.0,334.0,369.0,346.0,133.0,12.0,1596.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,0,1,13,title,2.0,0.9214,1,1,RESUMO,6,True,False,False,False,False,False,False,65.0,376.0,106.0,388.0,41.0,12.0,492.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,0,1,15,title,2.0,0.573,1,1,PALAVRAS-CHAVE,14,True,False,False,False,False,False,False,65.0,461.0,145.0,472.0,80.0,11.0,880.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,0,1,17,title,2.0,0.9406,1,1,1.0 - INTRODUÇÃO,16,True,False,False,False,False,False,False,66.0,500.0,150.0,512.0,84.0,12.0,1008.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,1,2,4,title,2.0,0.5168,1,1,2.0 - COMPARATIVO ENTRE OS MÉTODOS EXPONENCIAL E DIFERENCIAL,60,True,False,False,False,False,False,False,65.0,286.0,390.0,298.0,325.0,12.0,3900.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,2,3,4,title,2.0,0.9448,1,1,3.0 - INFLUÊNCIA DA TEMPERATURA AMBIENTE,40,True,False,False,False,False,False,False,65.0,283.0,278.0,295.0,213.0,12.0,2556.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,3,4,4,title,2.0,0.9343,1,1,4.0 - EFEITO DO FLUXO DISPERSO ADICIONAL EM BLINDAGENS (SHUNTS) MAGNÉTICOS,74,True,False,False,False,False,False,False,65.0,494.0,456.0,506.0,391.0,12.0,4692.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,5,6,6,title,2.0,0.9397,1,1,5.0 - INFLUÊNCIA DO FATOR DE HOT-SPOT VARIÁVEL,46,True,False,False,False,False,False,False,65.0,430.0,302.0,442.0,237.0,12.0,2844.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,6,7,4,title,2.0,0.9384,1,1,6.0 - CONCLUSÕES,16,True,False,False,False,False,False,False,65.0,283.0,153.0,295.0,88.0,12.0,1056.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,7,8,3,title,2.0,0.9396,1,1,7.0 - REFERÊNCIAS BIBLIOGRÁFICAS,32,True,False,False,False,False,False,False,65.0,116.0,232.0,128.0,167.0,12.0,2004.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,preproc_blocks,8,9,2,title,2.0,0.7603,1,1,8.0 - DADOS BIOGRÁFICOS,23,True,False,False,False,False,False,False,74.0,83.0,196.0,96.0,122.0,13.0,1586.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,0,1,7,title,1.0,0.7989,2,2,"GRUPO DE ESTUDO DE TRANSFORMADORES, REATORES, MATERIAIS E TECNOLOGIAS EMERGENTES - GTM",86,True,False,False,False,False,False,False,72.0,250.0,534.0,274.0,462.0,24.0,11088.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,0,1,8,title,1.0,0.7294,2,2,CONDIÇÕES DE SOBRECARGA E IMPLICAÇÕES DA NBR 5356-7 DURANTE O DESIGN REVIEW DE TRANSFORMADORES,94,True,False,False,False,False,False,False,89.0,277.0,517.0,301.0,428.0,24.0,10272.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,0,1,12,title,1.0,0.6618,1,1,WEG – WTD Transformadores,25,True,False,False,False,False,False,False,236.0,334.0,369.0,346.0,133.0,12.0,1596.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,0,1,13,title,2.0,0.9214,1,1,RESUMO,6,True,False,False,False,False,False,False,65.0,376.0,106.0,388.0,41.0,12.0,492.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,0,1,15,title,2.0,0.573,1,1,PALAVRAS-CHAVE,14,True,False,False,False,False,False,False,65.0,461.0,145.0,472.0,80.0,11.0,880.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,0,1,17,title,2.0,0.9406,1,1,1.0 - INTRODUÇÃO,16,True,False,False,False,False,False,False,66.0,500.0,150.0,512.0,84.0,12.0,1008.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,1,2,4,title,2.0,0.5168,1,1,2.0 - COMPARATIVO ENTRE OS MÉTODOS EXPONENCIAL E DIFERENCIAL,60,True,False,False,False,False,False,False,65.0,286.0,390.0,298.0,325.0,12.0,3900.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,2,3,4,title,2.0,0.9448,1,1,3.0 - INFLUÊNCIA DA TEMPERATURA AMBIENTE,40,True,False,False,False,False,False,False,65.0,283.0,278.0,295.0,213.0,12.0,2556.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,3,4,4,title,2.0,0.9343,1,1,4.0 - EFEITO DO FLUXO DISPERSO ADICIONAL EM BLINDAGENS (SHUNTS) MAGNÉTICOS,74,True,False,False,False,False,False,False,65.0,494.0,456.0,506.0,391.0,12.0,4692.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,5,6,6,title,2.0,0.9397,1,1,5.0 - INFLUÊNCIA DO FATOR DE HOT-SPOT VARIÁVEL,46,True,False,False,False,False,False,False,65.0,430.0,302.0,442.0,237.0,12.0,2844.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,6,7,4,title,2.0,0.9384,1,1,6.0 - CONCLUSÕES,16,True,False,False,False,False,False,False,65.0,283.0,153.0,295.0,88.0,12.0,1056.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,7,8,3,title,2.0,0.9396,1,1,7.0 - REFERÊNCIAS BIBLIOGRÁFICAS,32,True,False,False,False,False,False,False,65.0,116.0,232.0,128.0,167.0,12.0,2004.0
gtm10,GTM10.pdf,D:\baseia_v3\artifacts\mineru\smoke\153ff9c09ca994ca\GTM10\auto\GTM10_middle.json,para_blocks,8,9,2,title,2.0,0.7603,1,1,8.0 - DADOS BIOGRÁFICOS,23,True,False,False,False,False,False,False,74.0,83.0,196.0,96.0,122.0,13.0,1586.0
